ID_INGREDIENT;ID_COCKTAIL;Quantite;Ordre
172;984;4;2
446;985;1;5
651;985;1;4
427;985;2;3
166;985;3;2
275;1521;3;2
662;1068;1;13
703;1068;1;12
103;920;2;7
269;593;4;2
7;469;1;8
154;469;1;7
275;469;4;6
438;1091;1;4
834;988;3;4
810;988;3;3
91;988;3;2
593;988;3;1
661;989;3;4
234;989;3;3
269;989;3;2
483;989;3;1
438;781;1;10
47;1356;2;1
887;1449;4;2
423;990;1;5
98;1211;1;13
646;990;3;4
101;990;3;3
113;990;3;2
110;990;3;1
651;781;1;9
12;1502;1;5
118;991;2;3
116;991;2;2
119;991;2;1
234;996;2;10
483;996;2;9
16;1408;1;6
20;1408;1;5
766;1407;1;9
448;1407;1;8
16;1407;1;7
139;993;3;5
1;993;3;4
628;993;3;3
2;993;3;2
122;993;3;1
181;781;5;8
275;1511;3;7
137;1511;2;6
28;1511;4;5
169;1510;25;4
877;1510;1;3
35;1510;3;2
633;995;2;5
139;995;2;4
125;995;2;3
112;995;2;2
646;995;2;1
651;1352;1;8
76;221;2;6
15;996;2;8
129;996;2;7
92;996;2;6
91;996;2;5
225;996;2;4
109;997;2;5
423;997;2;4
637;997;2;3
83;997;2;2
466;997;2;1
61;79;2;1
35;971;4;1
167;972;3;2
209;973;2;1
171;974;4;1
422;975;2;1
40;976;2;2
225;1406;4;1
819;978;2;1
209;981;2;1
35;982;2;1
167;983;4;1
235;984;2;1
55;985;2;1
448;957;1;8
106;132;2;1
16;263;1;6
448;396;1;8
448;228;1;7
448;229;1;7
106;521;3;1
83;526;3;2
106;506;3;2
36;509;2;1
216;642;2;1
55;695;1;1
423;701;2;5
133;652;3;2
448;260;1;7
106;881;4;1
16;710;1;6
216;700;2;1
448;395;1;5
140;958;1;6
446;959;1;7
109;415;2;2
448;961;1;7
448;962;1;6
446;963;1;8
651;964;1;8
448;966;1;7
446;967;1;7
446;968;1;7
83;969;3;3
16;998;1;3
83;998;2;2
1;998;2;1
166;1002;15;3
181;1002;15;2
38;752;20;1
46;1146;2;2
166;1001;25;3
235;1002;2;1
171;1003;15;4
172;1003;15;3
171;1004;25;3
237;1004;2;2
55;1004;4;1
595;1031;1;4
15;1031;1;3
176;1005;35;3
17;1005;2;2
48;1005;4;1
461;1145;1;6
139;1145;3;5
275;1145;4;4
275;1006;4;4
166;1006;40;3
167;1006;25;2
53;1006;4;1
27;1145;9;3
169;1144;15;4
154;1144;2;3
172;1007;30;3
168;1007;30;2
46;1007;4;1
55;1144;2;2
67;6;2;2
44;6;2;1
97;1149;2;2
181;23;15;2
175;23;15;1
27;1151;6;1
11;1150;2;3
64;1150;4;2
181;56;20;3
166;82;50;2
67;82;2;1
64;1148;3;3
177;2;25;2
166;2;25;1
109;1142;2;1
167;9;20;2
49;9;4;1
225;1149;4;1
40;11;2;2
44;11;2;1
76;1148;6;2
860;24;1;2
68;24;4;1
423;1148;4;1
234;1147;2;2
43;33;2;2
35;33;2;1
269;1147;2;1
181;1001;50;2
235;1001;4;1
470;1146;2;1
1;1051;2;2
83;1051;2;1
35;534;2;1
67;605;1;2
48;605;3;1
68;1144;2;1
68;1143;2;1
438;1143;1;8
651;1143;1;7
162;1038;15;5
27;1038;9;4
275;1038;4;3
38;1038;2;2
168;1039;25;7
176;1039;15;6
96;1039;2;5
115;1039;2;4
275;1039;4;3
27;1039;3;2
133;1039;2;1
459;1040;25;2
269;1040;8;1
448;1041;1;7
16;1041;1;6
140;1041;1;5
83;1041;2;4
27;1041;4;3
97;1041;2;2
104;1041;2;1
134;267;2;5
166;429;15;5
438;1042;1;12
651;1042;1;11
171;1042;3;10
23;1042;10;9
17;1042;1;8
131;1042;2;7
139;1042;2;6
96;1042;2;5
27;1042;4;4
115;1042;2;3
166;1043;25;6
275;1043;4;5
1;1043;3;4
109;1043;3;3
132;1043;4;2
119;1044;2;8
308;1044;15;7
275;1044;4;6
269;1044;2;5
132;1044;3;4
109;1044;2;3
101;1044;2;2
32;1044;2;1
459;1047;25;3
448;1045;1;6
16;1045;1;5
140;1045;1;4
448;1048;1;6
16;1048;1;5
140;1048;1;4
36;1048;2;3
438;1049;1;12
387;1050;1;6
651;1049;1;11
98;1049;2;10
468;1049;1;9
76;1049;5;8
84;1049;5;7
27;1049;5;6
132;1049;4;5
2;1049;2;4
130;1049;3;3
448;1050;1;5
16;1050;1;4
11;1050;1;3
64;1050;4;2
166;534;15;5
180;534;15;4
181;534;15;3
47;534;2;2
438;1052;1;9
651;1052;1;8
121;1052;2;7
166;1052;25;6
113;1052;2;5
133;1052;4;4
76;1052;4;3
175;1053;10;7
166;1053;15;6
84;1053;2;5
27;1053;4;4
76;1053;4;3
113;1053;2;2
176;1054;10;8
177;1054;20;7
146;840;1;2
46;1054;2;6
86;1054;2;5
275;1054;4;4
101;1054;2;3
271;1054;4;2
167;1055;25;7
18;1055;2;6
132;1055;2;5
416;1055;2;4
133;1055;2;3
101;1055;2;2
46;1055;2;1
651;947;1;10
181;947;3;9
460;947;1;8
438;1261;1;9
109;947;2;7
27;947;2;6
459;1056;25;4
106;1056;3;3
234;1056;3;2
269;1056;3;1
177;1057;4;7
158;1057;1;6
133;1057;3;5
271;1057;6;4
275;1057;4;3
64;1057;2;2
21;1057;1;1
448;1058;1;5
16;1058;1;4
20;1058;1;3
13;1058;8;2
105;1058;2;1
168;1059;5;5
146;1059;1;4
86;1059;2;3
18;1059;6;2
470;1059;2;1
169;1060;5;8
23;1060;10;7
154;1060;1;6
76;1060;5;5
132;1060;2;4
269;1060;2;3
133;1060;2;2
55;1060;2;1
98;1061;2;8
23;1061;10;7
159;1061;1;6
27;1061;4;5
133;1061;2;4
96;1061;2;3
275;1061;3;2
131;1061;2;1
891;1062;1;10
438;1062;1;9
651;1062;1;8
462;1062;1;7
225;1062;4;6
84;1062;4;5
76;1062;8;4
109;1062;4;3
23;1063;5;9
651;1063;1;8
468;1063;1;7
130;1063;2;6
109;1063;2;5
27;1063;2;4
76;1063;2;3
448;1064;1;7
16;1064;1;6
132;1064;3;4
83;1064;4;3
76;1064;4;2
101;1064;4;1
180;1065;10;10
167;1065;10;9
176;1065;10;8
130;1065;2;7
102;1065;2;6
101;1065;2;5
133;1065;3;4
132;1065;4;3
27;1065;4;2
48;1065;2;1
136;1066;2;5
168;1066;25;4
133;1066;3;3
76;1066;5;2
470;1066;2;1
55;423;2;1
27;859;6;2
49;859;2;1
658;1352;1;7
27;1565;6;1
460;1352;1;6
100;850;2;9
714;845;2;10
226;845;2;9
234;845;2;8
119;845;2;7
416;845;2;6
270;845;2;5
91;845;2;4
132;845;2;3
255;845;2;2
12;845;2;1
878;1067;1;6
27;1067;2;5
234;1067;2;4
132;1067;2;3
105;1067;2;2
36;1067;2;1
438;1070;1;9
651;1070;1;8
176;1070;3;7
462;1070;1;6
132;1070;4;5
133;1070;3;4
83;1045;4;2
136;1084;2;7
460;1084;1;6
40;1084;2;5
84;1084;3;4
122;1084;2;3
2;1084;2;2
132;1084;3;1
133;1085;5;4
593;1085;3;3
209;1085;2;2
669;1085;1;1
438;1086;1;10
651;1086;1;9
171;1086;5;8
23;1086;5;7
468;1086;1;6
27;1086;3;4
43;1086;4;2
21;1086;1;1
30;1087;2;5
172;1087;20;4
110;1087;4;3
76;1087;4;2
113;1087;2;1
175;1088;25;5
139;1088;2;4
137;1088;2;3
15;1088;2;2
110;1088;3;1
27;1089;4;4
109;1089;2;3
1;1089;2;2
67;1089;2;1
547;1090;1;5
60;1090;2;4
123;1090;2;3
136;1090;2;2
76;1090;4;1
233;1091;2;2
646;1091;5;1
97;739;3;1
160;1092;33;4
96;1092;2;3
84;1092;6;2
48;1092;2;1
547;1092;1;5
662;1093;1;5
130;1093;4;4
101;1093;2;3
113;1093;2;2
18;1093;5;1
438;1094;1;11
651;1094;1;10
171;1094;5;9
136;1094;2;8
23;1094;5;7
462;1094;1;6
76;1094;2;5
133;1094;2;4
103;1094;2;3
387;1095;1;5
448;1095;1;4
16;1095;1;3
133;1095;10;2
547;1096;1;5
86;1096;2;4
131;1096;2;3
84;1096;4;2
470;1096;2;1
438;1097;1;8
651;1097;1;7
177;1097;25;6
108;1097;2;5
131;1097;2;4
18;1097;4;3
438;1098;1;8
651;1098;1;7
172;1098;5;6
468;1098;1;5
76;1098;3;4
133;1098;3;3
438;1099;1;10
651;1099;1;9
169;1099;5;8
468;1099;1;7
130;1099;4;6
101;1099;4;5
275;1099;5;4
133;1099;4;3
470;49;2;4
23;1100;15;9
480;1100;1;8
115;1100;2;7
133;1100;2;6
2;1100;2;5
76;1100;2;4
27;1100;2;3
84;1100;2;2
49;1100;2;1
178;1101;25;5
122;1101;2;4
133;1101;4;3
76;1101;4;2
97;1101;2;1
167;1102;25;6
27;1102;3;5
84;1102;3;4
109;1102;2;3
38;1102;2;2
101;1102;2;1
438;1103;1;7
651;1103;1;6
166;1103;25;5
86;1103;3;4
131;1103;2;3
178;1104;20;5
23;1104;20;4
269;1104;1;3
67;1104;2;2
97;1104;2;1
175;1105;19;5
275;1105;4;4
132;1105;8;3
416;1105;2;2
55;1105;2;1
446;1106;1;8
651;1106;1;7
20;1106;1;6
67;1106;2;5
109;1106;2;4
1;1106;2;3
76;1106;2;2
132;1106;3;1
98;1331;2;6
446;1107;1;8
651;1107;1;7
427;1107;1;6
67;1107;2;5
109;1107;2;4
1;1107;2;3
27;1107;2;2
76;1107;2;1
154;1331;1;5
175;1108;25;6
130;1108;3;5
102;1108;2;4
136;1108;2;3
651;1061;1;9
76;1108;3;2
44;1108;2;1
1;1109;3;7
133;1109;2;6
76;1109;2;5
416;1109;2;4
275;1109;2;3
97;1109;2;2
67;1109;2;1
269;1110;2;6
172;1110;20;5
109;1110;2;4
133;1110;3;3
27;1110;4;2
48;1110;2;1
459;1111;30;4
13;1111;4;3
76;1111;4;2
269;1111;2;1
21;691;1;1
55;27;2;2
49;27;2;1
308;1112;20;6
62;1112;2;5
97;1112;2;4
27;1112;4;3
108;1112;2;2
1;1112;3;1
448;1113;1;7
16;1113;1;6
143;1113;1;5
76;1113;5;4
105;1113;2;3
97;1113;2;2
67;1113;2;1
438;1114;1;8
651;1114;1;7
176;1114;3;6
462;1114;1;5
121;1114;3;4
76;1114;5;3
438;1115;1;8
651;1115;1;8
171;1115;5;6
468;1115;1;5
27;1115;8;4
131;1115;2;3
448;1116;1;7
16;1116;1;6
143;1116;1;5
76;1116;5;4
97;1116;2;3
105;1116;2;2
83;1116;2;1
651;1117;1;6
460;1117;1;5
101;1117;2;4
109;1117;2;3
28;1117;4;2
181;1118;33;6
60;1118;2;5
275;1118;4;4
136;1118;2;3
133;1118;2;2
132;1118;4;1
438;1119;1;9
651;1119;1;8
172;1119;3;7
468;1119;1;6
76;1119;3;5
130;1119;3;4
136;1119;2;3
438;1120;1;7
651;1120;1;6
461;1120;1;5
13;1120;3;4
269;1120;2;3
237;1121;1;6
27;1121;4;5
101;1121;3;4
133;1121;2;3
275;1121;4;2
38;1121;2;1
438;1122;1;9
651;1122;1;8
98;1122;2;7
23;1122;10;6
468;1122;1;5
137;1122;2;4
76;1122;4;3
446;1123;1;10
651;1123;1;9
20;1123;1;8
76;1123;5;7
131;1123;2;6
82;1123;2;5
83;1123;3;4
108;1123;3;3
43;1123;1;2
209;1123;2;1
448;1124;1;9
16;1124;1;8
140;1124;1;7
426;1124;2;6
97;1124;2;5
76;1124;2;4
13;1124;2;3
1;1124;3;2
83;1124;3;1
438;1125;1;10
651;1125;1;9
175;1125;2;8
461;1125;1;7
139;1125;2;6
125;1125;1;5
27;1125;3;4
130;1125;2;3
462;1126;1;8
181;1126;10;7
139;1126;2;6
96;1126;2;5
27;1126;3;4
102;1126;2;3
133;1126;2;2
55;1126;2;1
448;1127;1;5
16;1127;1;4
140;1127;1;3
28;1127;5;2
422;1127;2;1
438;1128;1;7
651;1128;1;6
175;1128;5;5
636;1128;1;4
139;1128;3;3
27;1128;4;2
62;1128;2;1
38;760;2;1
168;1129;10;6
156;1129;1;5
97;1129;2;4
269;1129;2;3
48;1129;2;2
18;1129;4;1
459;1130;20;4
234;1130;4;3
269;1130;4;2
46;1130;2;1
84;1131;2;5
423;1131;2;4
102;1131;2;3
133;1131;2;2
209;1131;2;1
166;1131;33;7
27;1131;4;6
175;1132;5;6
154;1132;1;5
245;1132;3;4
139;1132;2;3
275;1132;4;2
48;1132;2;1
166;1133;33;7
102;1133;2;6
97;1133;2;5
137;1133;2;4
132;1133;4;3
275;1133;4;2
30;1133;2;1
91;1134;4;6
480;1134;1;5
275;1134;4;4
101;1134;2;3
416;1134;2;2
57;1134;2;1
365;1136;5;6
350;1136;1;5
275;1136;4;4
413;1136;15;3
64;1136;6;2
21;1136;1;1
134;1137;2;7
462;1137;1;6
101;1137;2;5
27;1137;5;4
130;1137;2;3
387;1138;1;6
448;1138;1;5
16;1138;1;4
11;1138;2;3
64;1138;2;2
438;1139;1;8
651;1139;1;7
181;1139;5;6
460;1139;1;5
119;1139;2;4
234;1139;3;3
651;1140;1;5
438;1140;1;4
438;1141;1;10
651;1141;1;9
171;1141;10;8
154;1141;1;7
131;1141;4;6
133;1141;6;5
123;1141;4;4
27;1141;6;3
865;1068;1;18
866;1068;1;17
140;1068;1;16
768;1068;1;15
760;1392;70;3
162;42;15;6
154;42;2;5
151;1068;1;14
168;739;25;5
237;1479;1;6
619;1069;1;7
387;1151;1;7
448;1151;1;6
16;1151;1;5
11;1151;2;4
481;724;1;2
132;724;2;1
448;1152;1;6
16;1152;1;5
140;1152;1;4
97;1152;2;3
132;1152;4;2
83;1152;4;1
547;1153;1;5
84;1153;4;4
122;1153;2;3
109;1153;2;2
68;1153;2;1
175;1154;20;7
172;1154;10;6
125;1154;2;5
470;1154;3;4
133;1154;3;3
15;1154;3;2
139;1154;2;1
76;715;5;4
237;1155;1;5
275;1155;4;4
122;1155;4;3
234;1155;4;2
21;1155;1;1
158;1156;1;8
39;1156;4;7
269;1156;2;6
109;1156;2;5
27;1156;4;4
646;1156;2;3
55;1156;2;2
21;1156;1;1
180;1157;15;6
177;1157;15;5
76;1157;5;4
115;1157;2;3
119;1157;2;2
136;1157;2;1
275;727;4;4
448;1158;1;6
16;1158;1;5
143;1158;1;4
105;1158;2;3
106;1158;4;2
84;1158;4;1
651;148;1;9
169;1159;15;4
480;1159;1;3
39;1159;4;2
36;1159;4;1
269;1160;2;6
480;1160;1;5
84;1160;4;4
136;1160;3;3
46;1160;2;2
275;1160;3;1
438;1161;1;8
651;1161;1;7
269;1161;2;6
480;1161;1;5
76;1161;3;4
133;1161;3;3
91;1162;4;5
480;1162;1;4
275;1162;3;3
234;1162;3;2
57;1162;2;1
237;1163;1;6
275;1163;4;5
271;1163;5;4
13;1163;2;3
133;1163;3;2
169;1164;33;4
234;1164;2;3
269;1164;2;2
13;1407;3;4
15;1164;3;1
115;1165;4;4
175;1165;33;3
483;1165;4;2
68;1165;2;1
38;1166;1;5
168;1166;10;4
480;1166;1;3
55;1166;2;2
470;1166;2;1
387;1167;1;7
448;1167;1;6
16;1167;1;5
11;1167;1;4
27;1167;6;3
105;1167;3;2
448;1168;1;6
16;1168;1;5
20;1168;1;4
27;1168;5;3
209;1168;2;2
105;1168;2;1
139;1169;1;5
171;1169;25;4
28;1169;8;3
275;1169;4;2
55;1169;2;1
177;1170;25;5
275;1170;4;4
115;1170;4;3
132;1170;4;2
48;1170;2;1
119;1171;2;5
154;1171;1;4
84;1171;4;3
483;1171;4;2
35;1171;2;1
628;1172;2;5
168;1172;25;4
133;1172;4;3
483;1172;3;2
470;1172;1;1
119;1173;2;5
480;1173;1;4
84;1173;4;3
271;1173;4;2
35;1173;2;1
68;1174;2;7
175;1174;20;6
113;1174;2;5
18;1174;3;4
1;1174;3;3
275;1174;4;2
86;1174;2;1
181;1175;10;5
23;1175;20;4
130;1175;2;3
133;1175;3;2
15;1175;3;1
459;1176;25;7
275;1176;3;6
76;1176;3;5
18;1176;3;4
269;1176;2;3
234;1176;2;2
52;1176;2;1
878;1177;1;5
234;1177;4;4
132;1177;4;3
275;1177;4;2
55;1177;2;1
47;367;2;1
448;1178;1;5
16;1178;1;4
140;1178;1;3
422;1178;1;2
225;1178;6;1
422;972;2;1
111;562;2;1
55;288;2;1
48;1070;2;1
275;1180;4;4
219;1180;2;3
122;1180;3;2
76;1180;4;1
48;1181;2;7
136;1181;2;6
166;1181;20;5
1;1181;3;4
76;1181;3;3
132;1181;2;2
27;1181;3;1
172;1182;5;9
17;1182;1;8
23;1182;15;7
132;1182;2;6
139;1182;2;5
133;1182;2;4
137;1182;2;3
102;1182;2;2
49;1182;2;1
67;1519;2;1
44;1378;2;1
154;1365;1;4
275;1365;3;3
133;1365;3;2
234;1365;5;1
717;1359;1;3
154;1359;1;2
275;1359;3;1
438;1359;1;6
438;1358;1;6
651;1358;1;5
717;1358;1;4
159;1358;1;3
275;1358;3;2
35;1358;2;1
868;1356;1;5
438;1357;1;6
651;1357;1;5
717;1357;1;4
53;1357;2;3
154;1357;1;2
275;1357;3;1
628;1355;2;7
154;1355;1;6
2;1355;2;5
76;1355;3;4
556;736;1;6
136;1356;2;4
271;1356;4;3
98;1354;2;8
154;1354;1;7
133;1355;3;3
131;1355;4;2
458;1355;2;1
175;1353;25;6
139;1353;2;5
125;1353;2;4
139;1354;2;6
133;1354;3;5
896;1565;1;5
166;1565;5;4
84;1354;5;4
132;1354;5;3
275;788;4;5
64;788;3;4
2;788;3;3
18;788;7;2
21;788;1;1
237;789;1;5
731;789;6;4
154;786;1;5
275;786;4;4
168;768;5;5
764;768;3;3
23;787;15;3
350;787;1;2
731;787;6;1
168;769;5;5
662;770;1;3
891;1506;1;7
68;770;3;2
731;770;8;1
64;786;2;3
271;786;7;2
2;786;3;1
76;1354;5;2
275;789;3;3
7;1269;1;5
739;1379;1;5
350;769;1;4
64;769;3;3
658;1376;1;5
703;1376;1;4
868;1376;1;3
235;1376;2;2
233;779;1;7
175;779;15;6
130;779;3;5
2;769;3;2
658;1375;1;8
233;1375;1;7
411;1562;1;5
275;1375;4;6
27;1375;4;5
76;1375;4;4
40;1376;2;1
161;1508;15;5
168;1508;15;4
727;1369;1;6
687;1369;1;5
685;1369;1;4
683;1369;1;3
684;1369;1;2
166;759;10;5
896;1374;1;5
154;1374;1;4
275;1374;3;3
235;1375;2;3
133;1375;2;2
40;1375;2;1
275;1508;3;3
64;1508;2;2
162;1507;25;5
275;1507;3;4
139;1507;2;3
7;1366;1;5
275;1366;1;4
154;1366;1;3
133;1366;3;2
7;1365;1;5
483;1366;5;1
658;1363;1;5
658;1364;1;5
717;1364;1;4
158;1364;1;3
275;1364;3;2
47;1364;3;1
2;1362;4;7
154;1362;1;6
133;1362;10;5
717;1363;1;4
411;1363;1;3
658;1361;1;5
717;1361;1;4
76;1362;10;4
131;1362;5;3
116;1362;4;2
68;1362;4;1
411;1361;1;3
68;1361;2;1
658;1360;1;5
717;1360;1;4
868;1360;1;3
651;1359;1;5
30;1359;2;4
481;1360;3;2
38;1360;2;1
68;1271;2;1
427;1068;1;11
68;1363;2;2
106;929;2;4
6;1032;1;4
882;1032;1;3
225;593;4;1
275;1294;4;5
275;1520;3;3
113;1321;2;5
547;1033;1;3
76;1463;10;2
593;1391;4;1
714;1371;2;5
665;1259;1;7
613;1023;1;13
122;1259;2;6
703;1032;1;2
688;1369;1;1
143;1068;1;10
146;1068;1;9
877;1068;1;7
862;1068;1;6
860;1068;1;5
76;1259;5;5
133;1259;3;4
859;1068;1;4
458;1321;2;1
43;1307;2;1
459;1034;1;14
21;946;1;1
181;1034;1;13
162;1034;1;12
178;1034;1;11
180;1034;1;10
133;1505;2;2
177;1034;1;9
176;1034;1;8
40;1053;2;1
175;1034;1;7
76;1408;5;1
172;1034;1;6
171;1034;1;5
169;1034;1;4
133;1043;3;1
168;1034;1;3
140;103;1;4
132;1520;4;1
681;1208;1;1
889;1209;1;2
734;1209;1;3
888;1209;1;1
555;1209;1;4
890;1292;1;3
109;1211;1;10
556;1036;1;2
553;1036;1;1
108;1211;1;9
106;1211;1;8
226;1212;1;7
245;1212;1;6
680;1212;1;5
91;1212;1;4
593;1212;1;3
595;1212;1;2
49;721;4;1
646;728;2;2
48;728;2;1
49;221;2;1
878;1214;1;5
106;1214;4;4
132;1214;4;3
275;1214;3;2
67;1214;2;1
67;248;2;1
150;1215;1;6
275;1215;3;5
109;1215;2;4
76;1215;6;3
101;1215;2;2
55;1215;2;1
150;1216;1;4
271;1216;5;3
102;1216;3;2
209;1216;2;1
134;1217;2;7
154;1217;1;6
98;1217;1;5
76;1217;5;4
136;1217;2;3
137;1217;2;2
35;1217;2;1
166;1218;10;6
592;1218;1;5
101;1218;5;4
27;1218;5;3
275;1218;4;2
32;1218;3;1
158;1219;1;5
271;1219;5;4
133;1219;3;3
115;1219;2;2
48;1219;2;1
21;1371;1;1
49;1451;2;1
692;1212;1;1
277;1331;6;1
131;1211;1;5
103;1211;1;4
571;1220;3;3
133;1220;2;2
48;1220;2;1
171;1220;25;6
130;1220;2;5
76;1220;3;4
154;1221;1;5
76;1221;5;4
139;1221;2;3
571;1221;3;2
53;1221;2;1
134;1222;2;7
177;1222;30;6
571;1222;2;5
76;1222;3;4
132;1222;2;3
133;1222;2;2
30;1222;2;1
438;762;1;9
405;910;1;7
171;910;15;6
102;910;2;5
130;910;3;4
7;780;1;7
161;1208;1;2
30;1270;3;3
154;906;1;7
175;1270;25;2
154;1270;2;1
176;1109;20;8
548;1032;1;6
549;1033;1;7
589;1223;1;1
169;737;20;6
896;1033;1;6
438;1226;1;9
96;906;2;6
237;1224;1;3
275;1224;4;2
76;1224;7;1
438;1225;1;7
651;1225;1;6
23;1225;10;5
592;1225;1;4
60;1225;2;3
651;1226;1;8
177;1226;10;7
592;1226;1;6
275;1226;4;5
132;1226;4;4
133;1226;2;3
877;1227;1;4
166;1227;25;3
33;1227;2;2
62;1227;2;1
134;1265;1;5
154;1265;1;4
646;1265;3;3
275;1265;3;2
27;1265;4;1
177;1229;15;4
237;1229;1;3
46;1229;2;2
57;1229;2;1
275;65;3;4
438;626;1;8
886;1230;1;14
593;1230;1;13
595;1230;1;12
154;1273;1;4
275;1273;3;3
861;1500;1;5
651;626;1;7
277;1273;6;2
47;1273;3;1
547;1274;1;5
862;1274;1;4
15;1230;1;11
129;1230;1;10
245;1230;1;9
275;1500;2;4
266;1230;1;8
91;1230;1;7
27;1230;1;6
270;1230;1;5
651;1091;1;3
380;1230;1;4
64;1231;2;3
414;1231;1;2
593;1231;4;1
547;1232;1;7
160;1232;35;6
27;1232;3;5
133;1232;3;4
235;1232;2;3
109;1232;2;2
96;1232;2;1
350;904;1;5
275;904;4;4
64;904;4;3
413;904;8;2
237;1233;1;5
16;1233;1;4
275;1233;3;3
235;1233;2;2
595;1233;6;1
18;732;6;3
275;732;3;2
68;732;2;1
76;1234;30;3
76;1235;50;2
32;1235;40;1
76;1236;60;2
36;1236;40;1
28;1237;40;2
470;1237;30;1
209;1238;10;2
458;1238;20;1
133;1239;20;4
103;1239;20;3
57;1240;30;1
132;1240;15;2
27;1240;25;3
76;1241;60;2
458;1241;40;1
76;1242;60;2
67;1242;40;1
76;1243;60;2
235;1243;40;1
76;1244;60;2
275;1361;3;2
76;1245;40;2
364;1245;30;1
27;1246;30;3
132;1246;10;2
46;1246;30;1
76;1247;60;2
35;1247;40;1
216;1248;30;1
76;1248;40;2
76;1249;40;5
27;1249;15;3
56;1249;30;2
76;1250;40;3
27;1250;20;2
52;1250;40;1
271;1251;20;3
422;1251;20;1
76;1252;50;2
43;1252;40;1
76;1253;50;2
44;1253;40;1
76;1254;60;2
38;1254;40;1
234;1230;1;3
269;1230;1;2
483;1230;1;1
23;921;15;9
365;1255;5;6
350;1255;2;5
275;1255;12;4
64;1255;10;3
181;1249;15;1
606;1023;1;12
48;738;2;1
448;1256;1;9
16;1256;1;9
20;1256;1;8
27;1256;2;7
271;1256;2;6
13;1256;2;5
102;1256;2;4
1;1256;3;3
423;1256;2;2
467;1256;2;1
878;575;1;7
271;575;2;6
13;575;2;5
817;1011;1;3
707;1011;1;2
737;1011;1;1
611;1023;1;11
604;1023;1;10
601;1023;1;9
608;1023;1;8
616;1023;1;7
605;1023;1;6
609;1023;1;5
602;1023;1;4
610;1023;1;3
600;1023;1;2
176;1377;10;2
166;1377;10;1
130;1378;2;3
132;930;2;2
43;930;2;1
98;1257;2;7
176;1257;30;6
275;1257;3;5
133;1257;2;4
15;1257;4;3
132;1257;4;2
44;1257;2;1
651;1258;1;10
171;1258;3;9
23;1258;5;8
461;1258;1;7
132;1258;2;6
27;1258;2;5
133;1258;2;4
2;1258;2;3
46;1258;2;2
275;574;4;3
422;574;3;2
21;574;1;1
21;740;1;1
167;1034;1;2
27;1495;8;1
775;1018;1;1
166;1034;1;1
275;1259;4;3
68;1259;2;2
21;1259;1;1
98;1260;2;6
154;1260;1;5
27;1260;4;4
109;1260;2;3
101;1260;3;2
55;1260;2;1
23;1261;5;7
592;1261;1;6
76;1261;2;5
18;1261;2;4
132;1261;2;3
102;1261;2;2
130;1261;3;1
181;1262;25;5
275;1262;3;4
47;624;2;1
133;1262;6;3
27;1262;4;2
57;1262;2;1
27;1379;4;1
878;1068;1;1
121;850;1;6
49;1239;20;1
628;850;1;5
630;850;1;4
633;850;1;3
97;850;2;2
275;1352;3;5
131;850;2;1
100;1352;3;4
2;1352;2;3
132;1352;4;2
49;1352;2;1
102;1211;1;3
101;1211;1;2
466;1211;1;1
886;1212;1;23
12;1212;1;22
839;1212;1;21
837;1212;1;20
546;1500;1;6
838;1212;1;19
835;1212;1;18
23;788;15;6
716;1211;1;39
121;1211;1;38
697;1211;1;37
698;1211;1;36
696;1211;1;35
693;1211;1;34
694;1211;1;33
628;1211;1;32
97;1211;1;31
125;1211;1;30
7;1284;1;9
467;1211;1;29
122;1211;1;28
868;1281;1;3
630;1211;1;27
119;1211;1;26
123;1211;1;25
130;1211;1;24
181;615;5;5
118;1211;1;23
637;1211;1;22
116;1211;1;21
100;1211;1;20
270;1212;1;16
115;1211;1;19
113;1211;1;18
112;1211;1;17
423;1211;1;16
111;1211;1;15
55;350;2;2
110;1211;1;14
76;154;5;2
55;154;2;1
171;373;10;7
23;373;15;6
438;623;1;12
651;623;1;11
175;623;5;10
23;623;5;9
636;623;1;8
76;906;4;4
365;351;15;6
468;1264;1;13
460;1264;1;12
462;1264;1;11
592;1264;1;10
102;1264;10;9
101;1264;10;8
130;1264;10;7
139;1264;10;6
133;1264;10;5
27;1264;10;4
132;1264;10;3
76;979;4;4
275;979;4;3
108;570;2;6
38;925;3;1
134;581;2;6
636;581;1;5
154;1371;1;6
171;569;15;6
448;602;1;7
16;602;1;6
571;850;2;10
438;741;1;9
237;424;1;6
136;761;3;5
595;600;5;3
21;600;1;1
7;474;1;7
546;1140;1;3
717;1033;1;5
896;778;1;3
651;762;1;8
98;762;2;7
636;762;1;6
438;664;1;8
651;664;1;7
438;1061;1;10
12;1143;3;6
154;1143;1;5
131;461;2;2
68;461;2;1
131;598;2;2
68;598;2;1
131;935;2;2
48;935;2;1
159;940;1;7
84;940;2;5
234;1374;4;2
470;1374;2;1
438;439;1;10
651;439;1;9
84;1103;5;2
470;1103;2;1
175;611;5;6
411;611;1;5
438;170;1;10
651;170;1;9
651;948;1;7
136;948;2;6
136;916;2;4
137;916;2;3
438;627;1;7
651;627;1;6
651;402;1;8
130;402;2;7
130;238;3;2
235;238;2;1
139;239;2;2
235;239;2;1
101;210;2;2
235;210;2;1
235;241;2;2
76;241;4;1
108;251;2;2
235;251;2;1
139;252;3;2
235;252;2;1
438;254;1;8
438;256;1;10
651;256;1;9
27;692;3;2
235;692;2;1
438;584;1;9
651;584;1;8
76;1370;3;2
